timestamp,symbol,expiry,strike,option_type,spot_price,last_price,volume,buy_qty,sell_qty,oi,oi_day_high,oi_day_low,bid_price,ask_price,change,change_percent,time_to_maturity,moneyness,moneyness_category,implied_volatility,implied_volatility_pct
2026-01-13 17:26:08.253684,NIFTY2611324900CE,2026-01-13,24900.0,CE,25732.3,833.1,12220,260,1300,6435,6500,5980,831.25,833.7,0,0,0.0027397260273972603,1.033425702811245,ITM,0.06999999999999995,6.999999999999995
2026-01-13 17:26:08.253795,NIFTY2611324900PE,2026-01-13,24900.0,PE,25732.3,0.05,45985030,0,148655,3327740,5331040,3327740,0.0,0.05,0,0,0.0027397260273972603,0.9676554369411208,OTM,0.1976619873046876,19.76619873046876
2026-01-13 17:26:08.253910,NIFTY2611324850CE,2026-01-13,24850.0,CE,25732.3,883.1,12480,260,1300,975,3575,975,881.2,883.75,0,0,0.0027397260273972603,1.0355050301810864,ITM,0.06999999999999995,6.999999999999995
2026-01-13 17:26:08.254022,NIFTY2611324850PE,2026-01-13,24850.0,PE,25732.3,0.05,21830055,0,215150,1267695,2226120,1267695,0.0,0.05,0,0,0.0027397260273972603,0.9657123537344117,OTM,0.20874902343750007,20.87490234375001
2026-01-13 17:26:08.254137,NIFTY2611324800CE,2026-01-13,24800.0,CE,25732.3,932.25,8060,260,1300,5590,7085,5525,931.15,933.85,0,0,0.0027397260273972603,1.0375927419354838,ITM,0.06999999999999995,6.999999999999995
2026-01-13 17:26:08.254253,NIFTY2611324800PE,2026-01-13,24800.0,PE,25732.3,0.05,40178970,0,185640,4031950,6025630,4031950,0.0,0.05,0,0,0.0027397260273972603,0.9637692705277026,OTM,0.21981640625000007,21.981640625000008
2026-01-13 17:26:08.254368,NIFTY2611324750CE,2026-01-13,24750.0,CE,25732.3,892.3,1300,260,65,1105,1365,975,981.1,984.1,0,0,0.0027397260273972603,1.0396888888888889,ITM,0.09756249999999997,9.756249999999996
2026-01-13 17:26:08.254485,NIFTY2611324750PE,2026-01-13,24750.0,PE,25732.3,0.05,16960385,0,140335,1264705,1781390,1106235,0.0,0.05,0,0,0.0027397260273972603,0.9618261873209935,OTM,0.2308684082031251,23.08684082031251
2026-01-13 17:26:08.254600,NIFTY2611324700CE,2026-01-13,24700.0,CE,25732.3,1034.0,238290,65,65,30030,111215,1690,1029.6,1033.95,0,0,0.0027397260273972603,1.0417935222672063,ITM,0.09974999999999998,9.974999999999998
2026-01-13 17:26:08.254712,NIFTY2611324700PE,2026-01-13,24700.0,PE,25732.3,0.05,33974200,0,26260,2772770,4018105,2751450,0.0,0.05,0,0,0.0027397260273972603,0.9598831041142845,OTM,0.24190588378906264,24.190588378906263
2026-01-13 17:26:08.254824,NIFTY2611324650CE,2026-01-13,24650.0,CE,25732.3,1009.05,1365,65,65,455,455,390,1080.05,1086.15,0,0,0.0027397260273972603,1.0439066937119674,ITM,0.11112499999999999,11.112499999999999
2026-01-13 17:26:08.254932,NIFTY2611324650PE,2026-01-13,24650.0,PE,25732.3,0.05,13281580,0,13195,847600,1367405,847600,0.0,0.05,0,0,0.0027397260273972603,0.9579400209075754,OTM,0.25293225097656263,25.293225097656265
2026-01-13 17:26:08.255043,NIFTY2611324600CE,2026-01-13,24600.0,CE,25732.3,1132.7,2470,65,65,4550,5460,4550,1129.9,1136.0,0,0,0.0027397260273972603,1.046028455284553,ITM,0.11287499999999999,11.2875
2026-01-13 17:26:08.255152,NIFTY2611324600PE,2026-01-13,24600.0,PE,25732.3,0.05,24495575,0,204880,1895205,2648945,1895205,0.0,0.05,0,0,0.0027397260273972603,0.9559969377008662,OTM,0.2639483642578126,26.39483642578126
2026-01-13 17:26:08.255262,NIFTY2611324550CE,2026-01-13,24550.0,CE,25732.3,1194.4,130,65,65,780,845,780,1179.75,1293.35,0,0,0.0027397260273972603,1.0481588594704685,ITM,0.4925002441406253,49.25002441406253
2026-01-13 17:26:08.255376,NIFTY2611324550PE,2026-01-13,24550.0,PE,25732.3,0.05,7878195,0,35750,412295,615225,412295,0.0,0.1,0,0,0.0027397260273972603,0.9540538544941571,OTM,0.2749559326171877,27.49559326171877
2026-01-13 17:26:08.255576,NIFTY2611324500CE,2026-01-13,24500.0,CE,25732.3,1235.0,5070,65,65,6370,8320,6370,1229.85,1234.15,0,0,0.0027397260273972603,1.0502979591836734,ITM,0.126,12.6
2026-01-13 17:26:08.255744,NIFTY2611324500PE,2026-01-13,24500.0,PE,25732.3,0.05,39745680,0,1950,4377880,6897085,4377880,0.0,0.05,0,0,0.0027397260273972603,0.9521107712874481,OTM,0.28595666503906264,28.595666503906266
2026-01-13 17:26:08.255869,NIFTY2611324450CE,2026-01-13,24450.0,CE,25732.3,1350.6,0,65,65,260,260,260,1173.75,1340.65,0,0,0.0027397260273972603,1.052445807770961,ITM,0.8342065429687506,83.42065429687506
2026-01-13 17:26:08.255991,NIFTY2611324450PE,2026-01-13,24450.0,PE,25732.3,0.05,3804775,0,63765,339495,458770,277745,0.0,0.05,0,0,0.0027397260273972603,0.950167688080739,OTM,0.29695141601562514,29.695141601562515
2026-01-13 17:26:08.256109,NIFTY2611324400CE,2026-01-13,24400.0,CE,25732.3,1336.0,1950,65,1300,3055,4225,3055,1329.65,1334.45,0,0,0.0027397260273972603,1.0546024590163934,ITM,0.34285815429687516,34.28581542968752
2026-01-13 17:26:08.256226,NIFTY2611324400PE,2026-01-13,24400.0,PE,25732.3,0.05,7254455,0,11505,587600,1476800,587600,0.0,0.1,0,0,0.0027397260273972603,0.9482246048740299,OTM,0.3079427490234377,30.794274902343773
2026-01-13 17:26:08.256340,NIFTY2611324350CE,2026-01-13,24350.0,CE,25732.3,1471.5,130,65,65,845,845,845,1358.15,1480.9,0,0,0.0027397260273972603,1.0567679671457906,ITM,0.9589512939453133,95.89512939453132
2026-01-13 17:26:08.256456,NIFTY2611324350PE,2026-01-13,24350.0,PE,25732.3,0.05,3300960,0,17355,223535,376350,212745,0.0,0.1,0,0,0.0027397260273972603,0.9462815216673208,OTM,0.3189306640625002,31.89306640625002
2026-01-13 17:26:08.256569,NIFTY2611324300CE,2026-01-13,24300.0,CE,25732.3,1480.0,130,65,65,520,520,520,1419.25,1445.75,0,0,0.0027397260273972603,1.0589423868312757,ITM,0.14350000000000002,14.350000000000001
2026-01-13 17:26:08.256681,NIFTY2611324300PE,2026-01-13,24300.0,PE,25732.3,0.05,4364230,0,7865,533975,1039090,533975,0.0,0.05,0,0,0.0027397260273972603,0.9443384384606118,OTM,0.3299168701171877,32.99168701171877
2026-01-13 17:26:08.256796,NIFTY2611324250CE,2026-01-13,24250.0,CE,25732.3,1271.45,0,65,65,910,910,910,1346.75,1600.55,0,0,0.0027397260273972603,1.0611257731958763,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.256906,NIFTY2611324250PE,2026-01-13,24250.0,PE,25732.3,0.05,2959060,0,9165,283400,392210,283400,0.0,0.05,0,0,0.0027397260273972603,0.9423953552539027,OTM,0.34090222167968764,34.09022216796876
2026-01-13 17:26:08.257020,NIFTY2611324200CE,2026-01-13,24200.0,CE,25732.3,1400.0,0,65,65,455,455,455,1462.25,1638.65,0,0,0.0027397260273972603,1.0633181818181818,ITM,0.14700000000000002,14.700000000000003
2026-01-13 17:26:08.257131,NIFTY2611324200PE,2026-01-13,24200.0,PE,25732.3,0.05,3718455,0,69550,340015,831545,329160,0.0,0.05,0,0,0.0027397260273972603,0.9404522720471936,OTM,0.3518867187500002,35.18867187500002
2026-01-13 17:26:08.257241,NIFTY2611324150CE,2026-01-13,24150.0,CE,25732.3,2055.1,0,65,65,325,325,325,1429.9,1615.1,0,0,0.0027397260273972603,1.06551966873706,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.257355,NIFTY2611324150PE,2026-01-13,24150.0,PE,25732.3,0.05,3660280,0,12285,426790,584480,251420,0.0,0.1,0,0,0.0027397260273972603,0.9385091888404845,OTM,0.3628729248046877,36.28729248046877
2026-01-13 17:26:08.257465,NIFTY2611324100CE,2026-01-13,24100.0,CE,25732.3,1846.0,0,65,65,195,195,195,1506.15,1714.05,0,0,0.0027397260273972603,1.0677302904564314,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.257577,NIFTY2611324100PE,2026-01-13,24100.0,PE,25732.3,0.05,2990585,0,325,513760,914030,513760,0.0,0.05,0,0,0.0027397260273972603,0.9365661056337755,OTM,0.3738608398437502,37.38608398437502
2026-01-13 17:26:08.257714,NIFTY2611324050CE,2026-01-13,24050.0,CE,25732.3,2201.85,0,65,65,195,195,195,1518.55,1792.95,0,0,0.0027397260273972603,1.0699501039501038,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.257826,NIFTY2611324050PE,2026-01-13,24050.0,PE,25732.3,0.05,2983825,0,24635,199875,441545,199875,0.0,0.05,0,0,0.0027397260273972603,0.9346230224270664,OTM,0.38485131835937525,38.48513183593752
2026-01-13 17:26:08.257940,NIFTY2611324000CE,2026-01-13,24000.0,CE,25732.3,1733.85,40040,65,1300,16380,44720,16380,1728.85,1735.0,0,0,0.0027397260273972603,1.0721791666666667,ITM,0.14,14.000000000000002
2026-01-13 17:26:08.258051,NIFTY2611324000PE,2026-01-13,24000.0,PE,25732.3,0.05,25491700,0,238355,3328715,9291425,3328715,0.0,0.05,0,0,0.0027397260273972603,0.9326799392203573,OTM,0.14,14.000000000000002
2026-01-13 17:26:08.258163,NIFTY2611323950CE,2026-01-13,23950.0,CE,25732.3,0.0,0,650,1690,0,0,0,1686.25,1929.65,0,0,0.0027397260273972603,1.0744175365344468,ITM,,
2026-01-13 17:26:08.258273,NIFTY2611323950PE,2026-01-13,23950.0,PE,25732.3,0.05,4790305,0,28600,787605,1334580,772915,0.0,0.05,0,0,0.0027397260273972603,0.9307368560136482,OTM,0.14,14.000000000000002
